"ID","ShortName","NAME","IDGRUPO","POS","RANK","CLASS"
6255,"IWLS","International Workshop on Logic and Synthesis",6,514,0.56863,"B"
6132,"WETICE","IEEE International Workshops on Enabling Technologies: Infrastructure for Collaborative Enterprises ",11,515,0.56790,"B"
5381,"DOLAP","International Workshop on Data Warehousing and OLAP",2,516,0.56757,"B"
5341,"IEEEIT","IEEE Symposium on Information Theory",1,517,0.56667,"B"
6294,"MMAR","IEEE IFAC International Conference on Methods and Models in Automation and Robotics",23,518,0.56667,"B"
6319,"SBM","Eurographics Workshop on Sketch-Based Interfaces and Modeling",5,519,0.56667,"B"
5319,"ALENEX","Workshop on Algorithm Engineering and Experiments",1,520,0.56667,"B"
5809,"EMO","International Conference on Evolutionary Multi-Criterion Optimization ",14,521,0.56522,"B"
5336,"GD","International Symposium on Graph Drawing",1,522,0.56522,"B"
5741,"ICAR","International Conference on Advanced Robotics",23,523,0.56410,"B"
5905,"ICN","International Conference on Networking",15,524,0.56410,"B"
5494,"VSMM","International Conference on Virtual Systems and MultiMedia",19,525,0.56410,"B"
6263,"EUC","IFIP International Conference on Embedded and Ubiquitous Computing",28,526,0.56410,"B"
6446,"ECSQARU","European Conference on Symbolic and Quantitative Approaches to Reasoning with Uncertainty",29,527,0.56410,"B"
5929,"PWC","IFIP International Conference on Personal Wireless Communications",28,528,0.56410,"B"
5773,"LDTA","Language Descriptions, Tools and Applications",12,529,0.56410,"B"
6457,"GAME-ON","European GAME-ON Conference",19,530,0.56410,"B"
6289,"PE-WASUN","ACM International Workshop on Performance Evaluation of Wireless Ad Hoc, Sensor, and Ubiquitous Networks",28,531,0.56250,"B"
5718,"IEA/AIE","International Conference on Industrial, Engineering and Other Applications of Applied Intelligent Systems",4,532,0.56250,"B"
6172,"MIR","ACM International Workshop on Multimedia Information Retrieval",2,533,0.56190,"B"
5449,"AVI","International Working Conference on Advanced Visual Interfaces",11,534,0.56000,"B"
6299,"EuroPVM/MPI","European PVM/MPI Users Group International Conference",26,535,0.56000,"B"
6478,"IWQoS","International Workshop on Quality of Service",15,536,0.55952,"B"
6326,"ANNPR","IAPR International Workshop on Artificial Neural Networks in Pattern",5,537,0.55556,"B"
6413,"LA-WEB","Latin American Web Congress",18,538,0.55556,"B"
5831,"ISMP","International Symposium on Mathematical Programming",14,539,0.55556,"B"
5817,"ICORD","International Conference on Operational Research for Development ",14,540,0.55556,"B"
6445,"FroCoS","International Symposium on Frontiers of Combining Systems",29,541,0.55556,"B"
5926,"Mobiquitous","International Conference on Mobile and Ubiquitous Systems: Networks and Services",28,542,0.55556,"B"
6231,"ICAT","International Conference on Artificial Reality and Telexistence",19,543,0.55556,"B"
5615,"GeoS","International Conference on Geospatial Semantics",8,544,0.55556,"B"
5998,"I-SPAN","International Symposium on Parallel Architectures, Algorithms and Networks",26,545,0.55556,"B"
6021,"EGC","European Grid Conference",26,546,0.55556,"B"
6157,"ECWeb","International Conference on Electronic Commerce and Web Technology",18,547,0.55556,"B"
6212,"ICDE","World Conference on Open Learning and Distance Education",9,548,0.55556,"B"
5724,"MLSP","IEEE International Workshop on Machine Learning for Signal Processing",22,549,0.55556,"B"
6252,"HLDVT","IEEE International High Level Design Validation and Test Workshop",6,550,0.55556,"B"
6499,"CADUI","International Conference on Computer-Aided Design of User",11,551,0.55072,"B"
5894,"BC","IFIP International Conference on Broadband Communications",15,552,0.55072,"B"
6147,"DUX","ACM Designing for User Experience Conference",11,553,0.55072,"B"
5483,"VISUAL","International Conference on Visual Information Systems",5,554,0.55072,"B"
6463,"SPECTS","International Symposium on Performance Evaluation of Computer and Telecommunication Systems",26,555,0.55000,"B"
6432,"CATE","Computers and Advanced Technology in Education",9,556,0.55000,"B"
5802,"AlgOR","International conference on Algorithmic Operations Research and Operations Research Case Competition ",14,557,0.55000,"B"
6410,"MFPS","Mathematical Foundations of Programming Semantics",1,558,0.55000,"B"
5801,"AGO","International Conference on Advances In Global Optimization: Methods and Applications",14,559,0.55000,"B"
5386,"FoIKS","International Symposium on Foundations on Information and Knowledge Systems",29,560,0.54902,"B"
6407,"Syroco","International IFAC Symposium on Robot Control",23,561,0.54762,"B"
6392,"IFL","International Symposium on Implementation and Application of Functional Languages",12,562,0.54762,"B"
5525,"AMAST","International Conference on Algebraic Methodology and Software Technology",7,563,0.54762,"B"
6205,"GRAPP","International Conference on Computer Graphics Theory and Applications",5,564,0.54762,"B"
5331,"EuroCOLT","European Conference on Computational Learning Theory",22,565,0.54762,"B"
5672,"UM","International Conference on User Modelling",11,566,0.54667,"B"
6159,"ESTIMedia","IEEE Workshop on Embedded Systems for Real-Time Multimedia",18,567,0.54545,"B"
6477,"WORM","ACM Workshop on Recurring Malcode",25,568,0.54545,"B"
6331,"SPR","International Workshop on Statistical Techniques in Pattern Recognition",5,569,0.54545,"B"
5669,"EKM","European Conference on Knowledge Management ",10,570,0.54321,"B"
5448,"ACIVS","Advanced Concepts for Intelligent Vision Systems Conference",5,571,0.54167,"B"
5592,"TAPSOFT","International Joint Conference on Theory and Practice of Software Development",7,572,0.54167,"B"
6297,"MSC","IEEE Multi-conference on Systems and Control",23,573,0.54167,"B"
5622,"W2GIS","International Workshop on Web and Wireless Geographical Information Systems",8,574,0.54167,"B"
5934,"MATA","International Workshop on Mobility Aware Technologies and Applications",28,575,0.54167,"B"
5588,"WICSA","Working IEEE/IFIP Working Conference on Software Architecture",7,576,0.54023,"B"
6262,"RecSys","ACM Recommender Systems Conference",11,577,0.53968,"B"
5463,"GMP","Geometry Modeling and Processing Conference",5,578,0.53968,"B"
6153,"AH","International Conference on Adaptive Hypermedia and Adaptive Web-Based Systems",18,579,0.53968,"B"
5364,"MPC","International Conference on Mathematics of Program Construction ",1,580,0.53968,"B"
5976,"ESS","European Simulation Symposium",16,581,0.53846,"B"
6265,"AIIDE","Artificial Intelligence and Interactive Digital Entertainment",19,582,0.53846,"B"
6235,"WorldHAPTICS","Joint EUROHAPTICS Conference and Symposium on Haptics Interfaces for Virtual Environment and Teleoperator Systems",19,583,0.53846,"B"
6047,"PPSC","SIAM Conference on Parallel Processing for Scientific Computing",26,584,0.53704,"B"
5834,"NPC","IFIP International Conference on Network and Parallel Computing",15,585,0.53623,"B"
5535,"EASE","International Conference on Evaluation and Assessment in Software Engineering",7,586,0.53623,"B"
5410,"DBPL","International Symposium on Database Programming",2,587,0.53509,"B"
5677,"AIA","Artificial Intelligence and Applications Conference",10,588,0.53488,"B"
5646,"ECAIM","European Conference on Artificial Intelligence in Medicine",10,589,0.53333,"B"
5491,"ICVS","International Conference on Virtual Storytelling",19,590,0.53333,"B"
5967,"PKC","International Conference on Theory and Practice of Public-Key Cryptography",25,591,0.53333,"B"
6206,"VISAPP","International Conference on Computer Vision Theory and Applications",5,592,0.53333,"B"
5891,"CAMAD","IEEE Workshop on Computer-Aided Modeling, Analysis and Design of Communication Links and Networks",15,593,0.53333,"B"
5680,"AMAI","International Symposium on Artificial Intelligence and Mathematics",10,594,0.53333,"B"
5692,"CIA","International Workshop on Cooperative Information Agents",10,595,0.53333,"B"
6174,"MMM","International Multi-Media Modelling Conference",18,596,0.53333,"B"
5883,"Hot-P2P","International Workshop on Hot Topics in Peer-to-Peer Systems",15,597,0.53333,"B"
6480,"ICCI","IEEE International Conference on Cognitive Informatics",22,598,0.53333,"B"
5850,"MWC","IEEE CAS Symposium on Emerging Technologies, Frontiers of Mobile and Wireless Communication",28,599,0.53333,"B"
6482,"FDL","Forum on Specification and Design Languages",6,600,0.53333,"B"
5642,"AIPS","Conference on Artificial Intelligence Planning Systems",10,601,0.53125,"B"
5644,"AISC","International Conference on Artificial Intelligence and Symbolic Computing",10,602,0.53125,"B"
5480,"VCIP","SPIE International Conference on Visual Communications and Image Processing",5,603,0.53086,"B"
6228,"ISDA","International Conference on Intelligent Systems Design and Applications",10,604,0.52991,"B"
6292,"ICCAS","International Conference on Control, Automation and Systems",23,605,0.52778,"B"
5328,"DMTCS","International Conference on Discrete Mathematics and Theoretical Computer Science",1,606,0.52778,"B"
5322,"ALT","International Conferences on Algorithmic Learning Theory",22,607,0.52632,"B"
5489,"SCW","IEEE Workshop on Speech Coding",5,608,0.52632,"B"
5690,"AIED","International Conference on Artificial Intelligence in Education",10,609,0.52632,"B"
6142,"MobileHCI","International Conference on Human-Computer Interaction with Mobile Devices and Services",11,610,0.52564,"B"
5664,"FAABS","IEEE Workshop on Formal Approaches to Agent-Based Systems",10,611,0.52564,"B"
6002,"ICSOC","International Conference on Service Oriented Computing ",21,612,0.52381,"B"
5475,"IWSSIP","International Workshop on Systems, Signals and Image Processing",5,613,0.52381,"B"
6436,"DGCI","Digital Geometry for Computer Imagery",5,614,0.52381,"B"
6199,"IV","International Conference on Information Visualization",5,615,0.52381,"B"
5503,"ASYNC","Symposium on Asynchronous Circuits and Systems",6,616,0.52381,"B"
5500,"CyberGames","International Conference on Games Research and Development",19,617,0.52381,"B"
6037,"IWCC","IEEE International Workshop on Cluster Computing",26,618,0.52174,"B"
5687,"CAIA","Conference on Artificial Intelligence for Applications",10,619,0.52083,"B"
5768,"FOOL","International Workshop on Foundations of Object-Oriented Languages",12,620,0.52083,"B"
6361,"GADA","International Conference on Grid computing, High-performance and Distributed Applications",26,621,0.52000,"B"
5548,"FOSSACS","Foundations of Software Science and Computation Structures Conference",7,622,0.52000,"B"
5829,"SLS","Engineering Stochastic Local Search Algorithms",14,623,0.51852,"B"
6148,"CLIHC","Latin American Conference on Human-Computer Interaction",11,624,0.51852,"B"
6308,"EUMAS","European Workshop on Multi-Agent Systems",10,625,0.51724,"B"
5532,"CSM","Conference on Software Maintenance",7,626,0.51724,"B"
6291,"CSMR","European Conference on Software Maintenance and Reengineering",7,627,0.51724,"B"
6163,"ICCIMA","International Conference on Computational Intelligence and Multimedia Applications",18,628,0.51667,"B"
6426,"ICPC","IEEE International Conference on Program Comprehension",12,629,0.51515,"B"
6431,"CC","Creativity and Cognition Conference",11,630,0.51515,"B"
5375,"DASFAA","International Conference on Database Systems for Advanced Applications",2,631,0.51515,"B"
5735,"RSS","Robotics: Science and Systems Conference",23,632,0.51515,"B"
5738,"ISRR","International Symposium of Robotics Research",23,633,0.51515,"B"
5878,"DYSPAN","IEEE Symposioum on New Frontiers in Dynamic Spectrum Access Networks",15,634,0.51389,"B"
5320,"ALEX","Algorithms and Experiments",1,635,0.51389,"B"
5674,"COMMONSENSE","Symposium on Logical Formalizations of Commonsense Reasoning ",29,636,0.51282,"B"
5895,"CCW","IEEE Annual Computer Communications Workshop",15,637,0.51190,"B"
5358,"FCS","International Conference on Foundations of Computer Science ",1,638,0.51111,"B"
5774,"LOPSTR","International Symposium on Logic-based Program Synthesis and Transformation",29,639,0.51111,"B"
5556,"ICSSEA","International Conference on Software and Systems Engineering and their Applications",7,640,0.51042,"B"
6257,"Hot Interconnect","Symposium on High-Performance Interconnects",6,641,0.50980,"B"
6214,"FIE","Frontiers in Education Conference",9,642,0.50980,"B"
6277,"SeCoGIS","International Workshop on Conceptual Modeling for Geographic Information Systems",8,643,0.50980,"B"
5404,"WebDB","International Workshop on the Web and Databases",2,644,0.50833,"B"
6270,"CiE","Computability in Europe Conference",1,645,0.50794,"B"
6045,"PDCAT","International Conference on Parallel and Distributed Computing, Applications and Technologies",26,646,0.50794,"B"
6418,"JSSPP","Workshop on Job Scheduling Strategies for Parallel Processing",26,647,0.50725,"B"
5713,"ICCB","International Conference on Case-Based Reasoning ",22,648,0.50725,"B"
5455,"CISST/IPCV","International Conference on Image Processing, Computer Vision, and Pattern Recognition",5,649,0.50667,"B"
6282,"MABS","International Workshop on Multi-Agent-Based Simulation",10,650,0.50575,"B"
5957,"SAFECOMP","International Conference on Computer Safety, Reliability and Security",25,651,0.50000,"B"
6273,"CIMCA","International Conference on Computational Intelligence for Modelling, Control and Automation",23,652,0.50000,"B"
5632,"SITE","Society for Information Technology and Teacher Education Conference",9,653,0.50000,"B"
5553,"ICSEA","International Conference on Software Engineering Advances",7,654,0.50000,"B"
6191,"ISIMP","International Symposium on Intelligent Multimedia, Video and Speech Processing",5,655,0.50000,"B"
5919,"WiOpt","International Symposium on Modeling and Optimization in Mobile, Ad Hoc, and Wireless Networks",28,656,0.50000,"B"
6022,"ERSA","International Conference on Engineering of Reconfigurable Systems and Algorithms",26,657,0.50000,"B"
5856,"SAINT","International Symposium on Applications and the Internet ",15,658,0.50000,"B"
6110,"AC","IADIS International Conference on Applied Computing",13,659,0.50000,"B"
5991,"ISMM","International Symposium on Memory Management",26,660,0.50000,"B"
6243,"IVA","International Conference on Intelligent Virtual Agents",19,661,0.50000,"B"
6372,"PDP","Euromicro International Conference on Parallel, Distributed and network-based Processing ",26,662,0.50000,"B"
6167,"IIWAS","Information Integration and Web-based Applications and Services",18,663,0.50000,"B"
5963,"SECRYPT","International Conference on Information Security and Cryptology",25,664,0.50000,"B"
5932,"PERVASIVE","International Conference on Pervasive Computing ",28,665,0.50000,"B"
6473,"ISC","Information Security Conference",25,666,0.50000,"B"
5761,"CIAA","International Conference on Implementation and Application of Automata",12,667,0.50000,"B"
6490,"DASD","Design, Analysis, and Simulation of Distributed Systems Symposium",16,668,0.50000,"B"
5383,"ECIR","European Conference on Information Retrieval",2,669,0.49524,"B"
6343,"WWW/Internet","IADIS International Conference WWW/Internet",18,670,0.49383,"B"
5999,"IPTPS","International Workshop on Peer-to-Peer Systems",15,671,0.49383,"B"
5599,"AMCIS","Americas Conference on Information Systems ",21,672,0.49383,"B"
6306,"ALAMAS","European Symposium on Adaptive Learning Agents and Multi-Agent Systems",10,673,0.49333,"B"
6338,"CIMSA","IEEE International Conference on Computational Intelligence for Measurement Systems and Applications",10,674,0.49333,"B"
5863,"TestCom","IFIP International Conference on Testing Communicating Systems ",15,675,0.49275,"B"
6176,"MMSP","International Workshop on Multimedia Signal Processing",18,676,0.49206,"B"
6016,"CHPC","International Conference on High Performance Computing",26,677,0.49206,"B"
6415,"EuroITV","European Interactive TV Conference",18,678,0.49206,"B"
6211,"AIED","Workshop on Motivation and Affect in Educational Software",9,679,0.49020,"B"
5625,"FECS","International Conference on Frontiers in Education: Computer Science and Computer Engineering",9,680,0.49020,"B"
5815,"ICCOPT","International Conference on Continuous Optimization",14,681,0.48889,"B"
5792,"HASKELL","Haskell Workshop ",12,682,0.48889,"B"
6276,"SPLC","Software Product Line Conference",7,683,0.48810,"B"
5852,"LANOMS","Latin American Network Operations and Management Symposium",15,684,0.48780,"B"
5881,"DRCN","International Workshop on Design of Reliable Communications Networks",15,685,0.48718,"B"
6451,"WRS","International Workshop on Reduction Strategies in Rewriting and Programming",29,686,0.48718,"B"
5865,"PAM","Passive and Active Measurement Conference",15,687,0.48718,"B"
6401,"TREC","Text Retrieval Conference",2,688,0.48649,"B"
6323,"GREC","IAPR International Workshop on Graphics Recognition",5,689,0.48611,"B"
6377,"ANTS","International Workshop on Ant Colony Optimization and Swarm Intelligence",10,690,0.48571,"B"
5956,"RSA","RSA Conference",25,691,0.48485,"B"
6009,"CDES","International Conference on Computer Design",26,692,0.48485,"B"
5916,"ADHOC-NOW","International Conference on AD-HOC Networks and Wireless",28,693,0.48485,"B"
5909,"ICWN","International Conference on Wireless Networks",28,694,0.48485,"B"
5426,"CATA","International Conference on Computers and their Applications",4,695,0.48333,"B"
6324,"AVBPA","International Conference on Audio- and Video-Based Biometric Person",5,696,0.48333,"B"
6162,"IAWTIC","International Conference on Intelligent Agents, Web Technologies, and Internet Commerce",18,697,0.48148,"B"
5984,"SSC","IFAC Conference on System Structure and Control",23,698,0.48148,"B"
6420,"ECSA","European Conference on Software Architecture",7,699,0.48148,"B"
5578,"SQC","Software and Systems Quality Conferences",7,700,0.48148,"B"
6242,"ROBIO","EEE International Conference on Robotics and Biomimetics",23,701,0.48148,"B"
6328,"MCS","International Workshop on Multiple Classifier Systems",22,702,0.48000,"B"
5729,"ICGA","International Conference on Genetic Algorithms",22,703,0.48000,"B"
6332,"CGIM","International Conference on Computer Graphics and Imaging",5,704,0.47917,"B"
5564,"QSIC","International Quality Software Conference",7,705,0.47826,"B"
5867,"ODP","IFIP International Conference on Open Distributed Processing",15,706,0.47826,"B"
5959,"SAM","International Conference on Security and Management",25,707,0.47619,"B"
6386,"ISADS","International Symposium on Autonomous Decentralized Systems",15,708,0.47619,"B"
6430,"XP","International Conference on Agile Processes in Software Engineering and eXtreme Programming",7,709,0.47475,"B"
5546,"FMOODS","International Conference on Formal Methods for Open Object-Based Distributed Systems",7,710,0.47436,"B"
6419,"LCPC","International Workshop on Languages and Compilers for Parallel Computing",26,711,0.47368,"B"
5361,"IWPEC","International Workshop on Parameterized and Exact Computation ",1,712,0.47368,"B"
5952,"IH","Information Hiding Workshop ",25,713,0.47222,"B"
5889,"Broadnets","International Conference on Broadband Communications, Networks and Systems",15,714,0.47222,"B"
6429,"AGILE","Agile Conference",7,715,0.47059,"B"
5504,"CHARME","Conference on Correct Hardware Design and Verification Methods",6,716,0.47059,"B"
6393,"TFP","Trends in Functional Programming",12,717,0.47059,"B"
6055,"FTRTFT","Formal Techniques in Real-Time and Fault Tolerant Systems",27,718,0.46970,"B"
6025,"GCC","International Conference on Grid and Cooperative Computing",26,719,0.46970,"B"
6330,"SSPR","International Workshop on Structural and Syntactic Pattern Recognition",5,720,0.46970,"B"
6046,"PDPTA","International Conference on Parallel and Distributed Processing Techniques and Applications",26,721,0.46970,"B"
6229,"ICNC","International Conference on Natural Computation",10,722,0.46914,"B"
5340,"ICTAC","International Colloquium on Theoretical Aspects of Computing",1,723,0.46667,"B"
6327,"MLDM","IAPR International Conference on Machine Learning and Data Mining",22,724,0.46667,"B"
5488,"CPM","Annual Symposium on Combinatorial Pattern Matching",5,725,0.46667,"B"
6320,"VIIP","International Conference on Visualization, Imaging and Image Processing",5,726,0.46667,"B"
6182,"WEBIST","International Conference on Web Information Systems and Technologies",18,727,0.46667,"B"
6178,"SWWS","Semantic Web and Web Services",18,728,0.46667,"B"
5818,"ICSP","International Conference on Stochastic Programming",14,729,0.46667,"B"
6406,"ITSC","Conference on Intelligent Transportation Systems",23,730,0.46667,"B"
6116,"CIT","International Conference on Computer and Information Technology ",13,731,0.46667,"B"
6130,"SCCC","International Conference of the Chilean Computer Science Society",13,732,0.46491,"B"
6018,"COSET","International Workshop on Operating Systems, Programming Environments and Management Tools for High-Performance Computing on Clusters",26,733,0.46377,"B"
5415,"CITB","Complexity and Info-Theoretic Approaches to Biology Conference",3,734,0.46296,"B"
5811,"EUROPT","Workshop on Advances in Continuous Optimization",14,735,0.46296,"B"
6449,"CALCULEMUS","Symposium on the Integration of Symbolic Computation and Mechanized Reasoning",29,736,0.46154,"B"
5764,"DLT","International Conference on Developments in Language Theory",12,737,0.46154,"B"
5481,"VDEA","SPIE Conference on Visual Data Exploration and Analysis",5,738,0.46032,"B"
5425,"CAINE","ISCA International Conference on Computer Applications in Industry and Engineering",4,739,0.46032,"B"
5397,"RIDE","International Workshop on Research Issues in Data Engineering",2,740,0.45946,"B"
5624,"AIS","SIGED International Conference on Informatics Education and Research",9,741,0.45833,"B"
6138,"DSV-IS","International Workshop on Design, Specification and Verification of Interactive Systems",11,742,0.45833,"B"
5737,"ISER","International Symposium on Experimental Robotics",23,743,0.45833,"B"
5577,"SPICE","International Software Process Improvement and Capability Determination Conference ",7,744,0.45833,"B"
6370,"NAFIPS","North American Fuzzy Information Processing Society International Conference",22,745,0.45833,"B"
6476,"TCC","Theory of Cryptography Conference",25,746,0.45833,"B"
5563,"PROFES","International Conference on Product Focused Software Process Improvement ",7,747,0.45679,"B"
5978,"ICOTA","International Conference on Optimization: Techniques And Applications",16,748,0.45455,"B"
5985,"MSV","International Conference on Modeling, Simulation and Visualization Methods ",16,749,0.45455,"B"
5966,"SRUTI","Steps to Reducing Unwanted Traffic on the Internet Workshop",25,750,0.45455,"B"
5432,"CSC","International Conference on Scientific Computing",4,751,0.45455,"B"
5960,"SCN","International Conference on Security in Communication Networks",25,752,0.45455,"B"
5456,"CMV","International Conference on Coordinated and Multiple Views in Exploratory Visualization",5,753,0.45455,"B"
5825,"OTA","Workshop on Optimization: Theories and Applications",14,754,0.45455,"B"
5706,"DSS","IFIP International Conference on Decision Support Systems",22,755,0.45333,"B"
6207,"ARC","International Workshop on Applied Reconfigurable Computing",26,756,0.45238,"B"
6248,"Virtual Concept","International Meeting on Interactive Design and Manufacturing Methodologies, Tools and Processes",19,757,0.45238,"B"
6261,"IAPR -TC-15","Workshop on Graph-based Representations in Pattern Recognition",5,758,0.45000,"B"
5447,"HIC","Health Informatics Conference",4,759,0.45000,"B"
5542,"ICFEM","International Conference on Formal Engineering Methods",7,760,0.44928,"B"
5524,"Ada-Europe","International Conference on Reliable Software Technologies",7,761,0.44928,"B"
5896,"CIC","International Conference on Communications in Computing",15,762,0.44872,"B"
6428,"ISWM-Mensura","International Workshop in Software Measurement - International Conference on Software on Software Process and Product Measurement",7,763,0.44872,"B"
6329,"DAS","International Workshop on Document Analysis Systems",18,764,0.44444,"B"
6283,"E4MAS","International Workshop on Environments for Multiagent Systems",10,765,0.44444,"B"
5406,"XSym","International XML Database Symposium",2,766,0.44444,"B"
5604,"IBIMA","International Business Information Management ",21,767,0.44444,"B"
6350,"ICSC","IEEE International Conference on Semantic Computing",30,768,0.44444,"B"
5699,"INAP","Joint Conference on Application of Declarative Programming and Knowledge Management",29,769,0.44444,"B"
5474,"IVCNZ","Image and Vision Computing Conference",5,770,0.44444,"B"
6024,"GCA","International Conference on Grid Computing and Applications",26,771,0.44444,"B"
6173,"MIS","Workshop on Multimedia Information Systems",18,772,0.44444,"B"
5618,"GSDI","International Conference for Global Spatial Data Infrastructure",8,773,0.44444,"B"
5948,"FSE","Fast Software Encryption Workshop",25,774,0.44444,"B"
6422,"FOAL","Foundations of Aspect-Oriented Languages Workshop",12,775,0.44444,"B"
6284,"COIN","Workshop on Coordination, Organization, Institutions and Norms in Agent Systems",10,776,0.44444,"B"
5745,"EuroBot","European Workshop on Advanced Mobile Robots",23,777,0.44444,"B"
5988,"MAMA","Workshop on Mathematical Performance Modeling and Analysis",16,778,0.44444,"B"
6223,"Web3D","International Conference on 3D Web Technology",18,779,0.43939,"B"
6053,"DISRA","IEEE International Workshop on Distributed Intelligent Simulation and Real-Time Applications",27,780,0.43939,"B"
6389,"EANN"," International Conference on Engineering Applications of Neural Networks",4,781,0.43860,"B"
6170,"IWC","International Web conference",18,782,0.43860,"B"
5621,"UDMS","Urban Data Management Symposium",8,783,0.43590,"B"
6245,"ICINCO","International Conference on Informatics in Control, Automation and Robotics",23,784,0.43590,"B"
6039,"MGC","International Workshop on Middleware for Grid Computing",26,785,0.43478,"B"
5605,"ICEIMT","International Confernce on Enterprise Integration and Modelling Technology ",21,786,0.43478,"B"
5454,"CISST","International Conference Image Science, Systems and Technology",5,787,0.43478,"B"
5370,"ADMA","International Conference on Advanced Data Mining and Applications",2,788,0.43333,"B"
5579,"SQM","International Conference on Software Quality Management",7,789,0.43210,"B"
5557,"IFM","International Conference on Integrated Formal Methods",7,790,0.43210,"B"
6267,"I-ESA","International Conference Interoperability for Enterprise Software and Applications",4,791,0.43137,"B"
6483,"MSE","International Conference on Microelectronic Systems Education",6,792,0.43137,"B"
6007,"WCAE","Workshop on Computer Architecture Education",26,793,0.43011,"B"
5772,"JMLC","Joint Modular Languages Conference",12,794,0.42857,"B"
6123,"JCIS","Joint Conference on Information Sciences ",13,795,0.42857,"B"
5930,"MobiWac","ACM International Workshop on Mobility Management and Wireless Access",28,796,0.42857,"B"
5469,"ICIG","International Conference on Image and Graphics",5,797,0.42857,"B"
5337,"ICATPN","International Conference on the Application and Theory of Petri Nets",1,798,0.42857,"B"
5531,"CSEE&T","Conference on Software Engineering Education and Training",7,799,0.42857,"B"
5591,"IDEAS","Iberoamerican Workshop on Requirements Engineering and Software Environments ",7,800,0.42754,"B"
5862,"SOFTCOMM","International Conference on Software, Telecommunications and Computer Networks",15,801,0.42667,"C"
6122,"ISTA","International Conference on Information Systems Technology and its Application ",13,802,0.42667,"C"
5446,"MEDINFO","International Health (Medical) Informatics Congress",4,803,0.42593,"C"
5823,"MOPTA","Annual Conference on Modeling and Optimization: Theory and Applications",14,804,0.42593,"C"
6264,"NWeSP","International Conference on Next Generation Web Services Practices",18,805,0.42593,"C"
5886,"EDOCW","IEEE International Enterprise Distributed Object Computing Conference Workshops",15,806,0.42529,"C"
6395,"CCA","International Conference on Computability and Complexity in Analysis",1,807,0.42424,"C"
5739,"FSR","International Symposium on Field and Service Robotics",23,808,0.42424,"C"
5721,"IWANN","International Work-Conference on Artificial and Natural Neural Networks",22,809,0.42308,"C"
5501,"TIDSE","International Conference on Technology for Interactive Digital Storytelling and Entertainment",19,810,0.42222,"C"
5928,"MobiDE","Workshop on Data Engineering for Wireless and Mobile Access",28,811,0.42222,"C"
5502,"ARVLSI","Conference on Advanced Research in VLSI",6,812,0.42222,"C"
6278,"ITHE","International Conference on Information Technology Based Higher",9,813,0.42222,"C"
5641,"AIME","Conference on Artificial Intelligence in Medicine in Europe",10,814,0.42157,"C"
6060,"RTCOMP","International Conference on Real-Time Computing Systems and Applications",27,815,0.42105,"C"
5318,"AAAAECC","International Symposium on Applied Algebra, Algebraic Algorithms and Error-Correcting Codes",1,816,0.42105,"C"
6266,"ECMDA","European Conference on Model Driven Architecture Foundations and Applications",7,817,0.42029,"C"
5717,"IDEAL","International Conference on Intelligent Data Engineering and Automated Learning",22,818,0.42029,"C"
5585,"VLFM","Symposium on Visual Languages and Formal Methods",7,819,0.42029,"C"
5339,"ICGT","International Conference on Graph Transformation",1,820,0.41975,"C"
5387,"FQAS","International Conference on Flexible Query Answering Systems",2,821,0.41975,"C"
6400,"NLPCS","International Workshop on Natural Language Processing and Cognitive Science",30,822,0.41667,"C"
5953,"ISW","Information Security Workshop",25,823,0.41667,"C"
6444,"RULE","International Workshop on Rule-Based Programming",29,824,0.41667,"C"
5421,"METMBS","International Conference on Mathematics and Engineering Techniques in Medicine and Biological Sciences",3,825,0.41667,"C"
6485,"LADC","Latin-American Symposium on Dependable Computing",27,826,0.41667,"C"
6402,"MDAI","Modeling Decisions for Artificial Intelligence",29,827,0.41667,"C"
5343,"ISITA","IEEE International Symposium on Information Theory and Its Applications",1,828,0.41667,"C"
5766,"EP","Annual Conference on Evolutionary Programming",12,829,0.41667,"C"
5411,"NLDB","International Conference on Applications of Natural Language to Data Bases",2,830,0.41414,"C"
6366,"CASCON","Annual International Conference on Computer Science and Software Engineering",7,831,0.41414,"C"
6286,"ICMI","International Conference on Multimodal Interfaces",11,832,0.41270,"C"
5884,"HOTNETS","Workshop on Hot Topics in Networks",15,833,0.41111,"C"
6367,"GIR","Workshop on Geographic Information Retrieval",2,834,0.41111,"C"
5897,"COMSWARE","ICST International Conference on COMmunication System softWAre and MiddlewaRE",15,835,0.41026,"C"
5528,"AQSDT","Symposium on Assessment of Quality Software Development Tools",7,836,0.41026,"C"
5871,"Qsine","International Conference on Quality of Service in Heterogeneous Wired/Wireless Networks",15,837,0.41026,"C"
6416,"IWFHR","International Workshop on Frontiers in Handwriting Recognition",5,838,0.40909,"C"
6359,"IMR","International Meshing Roundtable Conference",5,839,0.40909,"C"
5321,"ALG","Workshop on Algorithm Engineering",1,840,0.40909,"C"
5527,"AOSE","Workshop on Agent-Oriented Software Engineering",7,841,0.40741,"C"
6409,"ROBOCOMM","IEEE- International Conference on Robot Communication and Coordination",23,842,0.40741,"C"
5539,"EuroSPI","European Conference on Software Process Improvement",7,843,0.40580,"C"
5349,"SInT","IEEE International Symposium on Information Theory",1,844,0.40580,"C"
5813,"FPSAC","International Conference on Formal Power Series and Algebraic Combinatorics",14,845,0.40476,"C"
5938,"EWSN","European conference on Wireless Sensor Networks",28,846,0.40476,"C"
